dataset	model	stratification	population_id	population_name	population	f1_mean	f1_sd	precision_sd	recall_sd	balanced_accuracy_ovr_sd	n_runs
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	12	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes CD14mid	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes CD14mid	0.005597742481825429	2.570506051953584e-4	1.4135938939303453e-4	0.0016890996924532615	6.686297562276044e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	13	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes non-class	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/Monocytes non-class	0.009827350250166995	2.272495279841067e-4	1.3835368231099066e-4	7.409878651036432e-4	4.4936963729427337e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	14	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/cDC/cDC1	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/cDC/cDC1	2.9216727645990333e-4	1.716347124185703e-4	8.62446335481907e-5	0.017322191642834182	0.002692363473019588	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	15	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/cDC/cDC2	/PBMC/CD3-CD19-/CD7low cells/CD11c hi HLADR hi/cDC/cDC2	0.005892489225906401	1.0948769970539207e-4	5.9221265329109535e-5	8.986652565479482e-4	3.6964050761905705e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	16	/PBMC/CD3-CD19-/CD7low cells/CD11c low HLADR hi/pDC	/PBMC/CD3-CD19-/CD7low cells/CD11c low HLADR hi/pDC	0.004962408263546831	1.4637523016549096e-4	7.960316790685616e-5	0.0010179422490362985	5.437771729992588e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	17	/PBMC/CD3-CD19-/CD7low cells/CD11c low HLADR low/Basophils	/PBMC/CD3-CD19-/CD7low cells/CD11c low HLADR low/Basophils	0.014234751261837604	1.508660521012748e-4	8.133063617271978e-5	7.749272423060218e-4	1.5464216916821977e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	18	/PBMC/T cells/NKT cells	/PBMC/T cells/NKT cells	1.475889256127734e-4	2.1139713298257288e-5	1.059448467322539e-5	0.004533095619939624	0.0024231351217089215	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	19	/PBMC/T cells/T cells CD4/T cells CM	/PBMC/T cells/T cells CD4/T cells CM	0.0458318191146664	5.562265468284954e-4	3.546992143706199e-4	6.362215924528566e-4	1.0564641445094924e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	2	/PBMC/B cells/B cells DN	/PBMC/B cells/B cells DN	0.005899986720679732	1.7426479302606155e-4	9.616728580154301e-5	0.0010735944352693843	5.445773052615339e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	20	/PBMC/T cells/T cells CD4/T cells EM	/PBMC/T cells/T cells CD4/T cells EM	0.014155889810106726	1.2669962848994713e-4	9.910607334951205e-5	3.5158399054682445e-4	2.1379089416739548e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	21	/PBMC/T cells/T cells CD4/T cells Naive	/PBMC/T cells/T cells CD4/T cells Naive	0.05008894507992085	7.158581965599857e-4	3.6706300960160954e-4	6.899196190767994e-4	8.039544122745466e-5	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	22	/PBMC/T cells/T cells CD4/T cells TEMRA	/PBMC/T cells/T cells CD4/T cells TEMRA	5.902859564293042e-4	1.1859012457321764e-5	5.995656363953821e-6	7.589062117959035e-4	4.337899240119939e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	23	/PBMC/T cells/T cells CD4hiCD8hi	/PBMC/T cells/T cells CD4hiCD8hi	0.005053933272672837	1.2092659144850442e-4	6.412502212741657e-5	0.0011555239304208167	5.064391874668672e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	24	/PBMC/T cells/T cells CD4lowCD8low	/PBMC/T cells/T cells CD4lowCD8low	0.03184505429233504	3.858853054268937e-4	1.828009039243711e-4	7.507318398150363e-4	1.3798935556044338e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	25	/PBMC/T cells/T cells CD8/T cells CM	/PBMC/T cells/T cells CD8/T cells CM	0.0320774104191653	3.039076588661221e-4	1.322927862408031e-4	6.4721183491323e-4	6.738396724579878e-5	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	26	/PBMC/T cells/T cells CD8/T cells EM	/PBMC/T cells/T cells CD8/T cells EM	0.010181652111176453	1.235091048370741e-4	6.975463213063013e-5	7.691383815295837e-4	1.756455287650546e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	27	/PBMC/T cells/T cells CD8/T cells Naive	/PBMC/T cells/T cells CD8/T cells Naive	0.03119660634915368	3.836858547823517e-4	1.9215225466171547e-4	7.614473885235504e-4	1.1725523820049869e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	28	/PBMC/T cells/T cells CD8/T cells TEMRA	/PBMC/T cells/T cells CD8/T cells TEMRA	0.00337520704408737	7.78561147130361e-5	4.1427431934886406e-5	7.905751738320265e-4	3.281281797189622e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	3	/PBMC/B cells/B cells NSM	/PBMC/B cells/B cells NSM	0.005645022372423603	4.144504963803367e-5	1.9188169307863305e-5	7.580213943916829e-4	1.073104247484529e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	4	/PBMC/B cells/B cells Naive/B cells TR	/PBMC/B cells/B cells Naive/B cells TR	0.006948127759890146	8.517506922376943e-5	4.910309693173799e-5	6.548107867366974e-4	3.3073379636388504e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	5	/PBMC/B cells/B cells SWME/B cells CD27hi CD20hi	/PBMC/B cells/B cells SWME/B cells CD27hi CD20hi	0.010550768916361235	3.513807042846924e-4	2.0145517984733748e-4	0.0014491547336738491	6.032198756897377e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	6	/PBMC/B cells/B cells SWME/B cells PB	/PBMC/B cells/B cells SWME/B cells PB	9.301709136321331e-4	2.032433988322895e-5	1.0373633659124042e-5	7.329422376910049e-4	4.937342495611897e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	7	/PBMC/B cells/B cells SWME/B cells PC	/PBMC/B cells/B cells SWME/B cells PC	0.001041686176145024	4.673470320802676e-5	2.3651842333599336e-5	0.0019308613580362594	8.266731413348673e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	8	/PBMC/CD3 CD19 DP	/PBMC/CD3 CD19 DP	0.005524890656994962	2.2437014860625046e-4	1.200954732507064e-4	0.0017390254362307617	6.668293573339893e-4	5
dataset_name-FR-FCM-Z3YR_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	random	unfiltered	9	/PBMC/CD3-CD19-/CD7hi cells/NK cells CD56 hi	/PBMC/CD3-CD19-/CD7hi cells/NK cells CD56 hi	0.0027678707539549848	7.178689825766612e-5	3.7763710269620595e-5	8.967502258851234e-4	4.585816094885883e-4	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	1	CD11b+	CD11b+	0.39428906252687573	0.18292596817315102	0.04235410443717896	0.14229039273270808	0.07113625390530719	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	10	Q2: CD19+ , CD3+	Q2: CD19+ , CD3+	0.05044781717800768	0.08251008797907475	0.41076086692371067	0.046853962233507886	0.023426380770659252	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	11	Q2: HLA-DR+ , CD14+	Q2: HLA-DR+ , CD14+	0.2882666123682661	0.3339240679431004	0.43245177628559994	0.2915569736496456	0.1457726857322663	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	12	Q3: CD19+ , CD3-	Q3: CD19+ , CD3-	0.6756397787737297	0.21757506500935628	0.021983661718698495	0.2246862431203794	0.11233502744467788	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	13	Q4: CD19- , CD3-	Q4: CD19- , CD3-	0.7382101528503442	0.24627997990672565	0.001233423546000596	0.32109486085139266	0.16052408375109742	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	14	Single Cells	Single Cells	0.406305589965061	0.23302687283415127	0.1364706835320523	0.2332359716094011	0.11611887927987584	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	15	T cells2	T cells2	0	0	0	0	0	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	16	intermediate	intermediate	0.1510021473635429	0.15518386783521937	0.42570473101301914	0.10816169067888436	0.05406431477111659	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	17	naive?	naive?	0.5238646028404367	0.05931499998902975	0.043447348750835155	0.06494103579442027	0.032465852417616924	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	18	noNK	noNK	0.9933771757933489	0.004755557703466817	0.010749163839723205	0.0019164959060216525	0.0080937008780565	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	2	CD4	CD4	0.431233042525852	0.1864884691463562	0.08953651747312144	0.24390232884832203	0.12187087140503769	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	3	CD45RO+	CD45RO+	0	0	0	0	0	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	4	CD8	CD8	0.5882510451027767	0.31596722022576273	0.07146377729095202	0.29307807315884293	0.1464972926799157	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	5	Lymphocytes	Lymphocytes	0.09985236028726446	0.16446122316940304	0.3161419656669446	0.1298460767756306	0.06487417467981937	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	6	Monocytes	Monocytes	0.9968442926609546	0.0035187912852511593	0.00683718106341775	3.2497476659307874e-4	0.0010494162558968962	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	7	NK cells	NK cells	0.9958820303782868	0.001358281101404529	0.0014563029113847923	0.0013689097131077586	7.56028226842412e-4	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	8	Q1: CD19- , CD3+	Q1: CD19- , CD3+	0.9344415315230218	0.014059041236964935	0.020750728606201963	0.04308140635628244	0.021234246056836856	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-both	9	Q1: HLA-DR- , CD14+	Q1: HLA-DR- , CD14+	0	0	0	0	0	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	1	CD11b+	CD11b+	0.39428906252687573	0.18292596817315102	0.04235410443717896	0.14229039273270808	0.07113625390530719	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	10	Q2: CD19+ , CD3+	Q2: CD19+ , CD3+	0.05044781717800768	0.08251008797907475	0.41076086692371067	0.046853962233507886	0.023426380770659252	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	11	Q2: HLA-DR+ , CD14+	Q2: HLA-DR+ , CD14+	0.2882666123682661	0.3339240679431004	0.43245177628559994	0.2915569736496456	0.1457726857322663	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	12	Q3: CD19+ , CD3-	Q3: CD19+ , CD3-	0.6756397787737297	0.21757506500935628	0.021983661718698495	0.2246862431203794	0.11233502744467788	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	13	Q4: CD19- , CD3-	Q4: CD19- , CD3-	0.7382101528503442	0.24627997990672565	0.001233423546000596	0.32109486085139266	0.16052408375109742	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	14	Single Cells	Single Cells	0.406305589965061	0.23302687283415127	0.1364706835320523	0.2332359716094011	0.11611887927987584	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	15	T cells2	T cells2	0	0	0	0	0	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	16	intermediate	intermediate	0.1510021473635429	0.15518386783521937	0.42570473101301914	0.10816169067888436	0.05406431477111659	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	17	naive?	naive?	0.5238646028404367	0.05931499998902975	0.043447348750835155	0.06494103579442027	0.032465852417616924	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	18	noNK	noNK	0.9933771757933489	0.004755557703466817	0.010749163839723205	0.0019164959060216525	0.0080937008780565	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	2	CD4	CD4	0.431233042525852	0.1864884691463562	0.08953651747312144	0.24390232884832203	0.12187087140503769	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	3	CD45RO+	CD45RO+	0	0	0	0	0	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	4	CD8	CD8	0.5882510451027767	0.31596722022576273	0.07146377729095202	0.29307807315884293	0.1464972926799157	5
dataset_name-FR-FCM-ZY34_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-150	cyanno	drop-train	5	Lymphocytes	Lymphocytes	0.09985236028726446	0.16446122316940304	0.3161419656669446	0.1298460767756306	0.06487417467981937	5
